#BCube(8,3)

router

# node  comment     yPos    xPos
R787        S4223        10Mbps      1        1us    50
R787        S4323        10Mbps      1        1us    50
R787        S4423        10Mbps      1        1us    50
R787        S4523        10Mbps      1        1us    50
R787        S4623        10Mbps      1        1us    50
R787        S4723        10Mbps      1        1us    50
R788        S4024        10Mbps      1        1us    50
R788        S4124        10Mbps      1        1us    50
R788        S4224        10Mbps      1        1us    50
R788        S4324        10Mbps      1        1us    50
R788        S4424        10Mbps      1        1us    50
R788        S4524        10Mbps      1        1us    50
R788        S4624        10Mbps      1        1us    50
R788        S4724        10Mbps      1        1us    50
R789        S4025        10Mbps      1        1us    50
R789        S4125        10Mbps      1        1us    50
R789        S4225        10Mbps      1        1us    50
R789        S4325        10Mbps      1        1us    50
R789        S4425        10Mbps      1        1us    50
R789        S4525        10Mbps      1        1us    50
R789        S4625        10Mbps      1        1us    50
R789        S4725        10Mbps      1        1us    50
R790        S4026        10Mbps      1        1us    50
R790        S4126        10Mbps      1        1us    50
R790        S4226        10Mbps      1        1us    50
R790        S4326        10Mbps      1        1us    50
R790        S4426        10Mbps      1        1us    50
R790        S4526        10Mbps      1        1us    50
R790        S4626        10Mbps      1        1us    50
R790        S4726        10Mbps      1        1us    50
R791        S4027        10Mbps      1        1us    50
R791        S4127        10Mbps      1        1us    50
R791        S4227        10Mbps      1        1us    50
R791        S4327        10Mbps      1        1us    50
R791        S4427        10Mbps      1        1us    50
R791        S4527        10Mbps      1        1us    50
R791        S4627        10Mbps      1        1us    50
R791        S4727        10Mbps      1        1us    50
R792        S4030        10Mbps      1        1us    50
R792        S4130        10Mbps      1        1us    50
R792        S4230        10Mbps      1        1us    50
R792        S4330        10Mbps      1        1us    50
R792        S4430        10Mbps      1        1us    50
R792        S4530        10Mbps      1        1us    50
R792        S4630        10Mbps      1        1us    50
R792        S4730        10Mbps      1        1us    50
R793        S4031        10Mbps      1        1us    50
R793        S4131        10Mbps      1        1us    50
R793        S4231        10Mbps      1        1us    50
R793        S4331        10Mbps      1        1us    50
R793        S4431        10Mbps      1        1us    50
R793        S4531        10Mbps      1        1us    50
R793        S4631        10Mbps      1        1us    50
R793        S4731        10Mbps      1        1us    50
R794        S4032        10Mbps      1        1us    50
R794        S4132        10Mbps      1        1us    50
R794        S4232        10Mbps      1        1us    50
R794        S4332        10Mbps      1        1us    50
R794        S4432        10Mbps      1        1us    50
R794        S4532        10Mbps      1        1us    50
R794        S4632        10Mbps      1        1us    50
R794        S4732        10Mbps      1        1us    50
R795        S4033        10Mbps      1        1us    50
R795        S4133        10Mbps      1        1us    50
R795        S4233        10Mbps      1        1us    50
R795        S4333        10Mbps      1        1us    50
R795        S4433        10Mbps      1        1us    50
R795        S4533        10Mbps      1        1us    50
R795        S4633        10Mbps      1        1us    50
R795        S4733        10Mbps      1        1us    50
R796        S4034        10Mbps      1        1us    50
R796        S4134        10Mbps      1        1us    50
R796        S4234        10Mbps      1        1us    50
R796        S4334        10Mbps      1        1us    50
R796        S4434        10Mbps      1        1us    50
R796        S4534        10Mbps      1        1us    50
R796        S4634        10Mbps      1        1us    50
R796        S4734        10Mbps      1        1us    50
R797        S4035        10Mbps      1        1us    50
R797        S4135        10Mbps      1        1us    50
R797        S4235        10Mbps      1        1us    50
R797        S4335        10Mbps      1        1us    50
R797        S4435        10Mbps      1        1us    50
R797        S4535        10Mbps      1        1us    50
R797        S4635        10Mbps      1        1us    50
R797        S4735        10Mbps      1        1us    50
R798        S4036        10Mbps      1        1us    50
R798        S4136        10Mbps      1        1us    50
R798        S4236        10Mbps      1        1us    50
R798        S4336        10Mbps      1        1us    50
R798        S4436        10Mbps      1        1us    50
R798        S4536        10Mbps      1        1us    50
R798        S4636        10Mbps      1        1us    50
R798        S4736        10Mbps      1        1us    50
R799        S4037        10Mbps      1        1us    50
R799        S4137        10Mbps      1        1us    50
R799        S4237        10Mbps      1        1us    50
R799        S4337        10Mbps      1        1us    50
R799        S4437        10Mbps      1        1us    50
R799        S4537        10Mbps      1        1us    50
R799        S4637        10Mbps      1        1us    50
R799        S4737        10Mbps      1        1us    50
R800        S4040        10Mbps      1        1us    50
R800        S4140        10Mbps      1        1us    50
R800        S4240        10Mbps      1        1us    50
R800        S4340        10Mbps      1        1us    50
